,Unnamed: 0,car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,ownership,manufacture,engine,Seats
3065,3065,Maruti A-Star Lxi,114999,70000,Petrol,Manual,2nd Owner,2009,2925 cc,5.0
3066,3066,Mercedes-Benz S-Class S 350 d,4775000,13000,Diesel,Automatic,2nd Owner,2014,814 cc,5.0
3067,3067,Maruti Alto LXI,70000,70000,Petrol,Manual,3rd Owner,2004,1582 cc,5.0
3068,3068,Hyundai Santro Xing XG AT eRLX Euro III,90000,60000,Petrol,Automatic,4th Owner,2004,1197 cc,4.0
3069,3069,Renault Lodgy 110PS RxZ 7 Seater,450000,110000,Diesel,Manual,3rd Owner,2015,2993 cc,5.0
3070,3070,Mercedes-Benz GLS 400d 4MATIC,11700000,15000,Diesel,Automatic,2nd Owner,2020,1197 cc,7.0
3071,3071,Hyundai EON D Lite,175000,30000,Petrol,Manual,1st Owner,2013,796 cc,5.0
3072,3072,Hyundai Verna 1.6 CRDi SX,700000,115000,Diesel,Manual,2nd Owner,2015,796 cc,7.0
3073,3073,Maruti Baleno Delta,650000,15000,Petrol,Manual,1st Owner,2019,2967 cc,5.0
3074,3074,BMW X5 xDrive 30d xLine,8300000,25000,Diesel,Automatic,1st Owner,2020,1396 cc,7.0
3075,3075,Maruti Ignis 1.2 AMT Zeta BSIV,500000,80000,Petrol,Automatic,1st Owner,2018,2523 cc,5.0
3076,3076,Maruti 800 Std BSII,84000,29000,Petrol,Manual,1st Owner,2002,1197 cc,7.0
3077,3077,Maruti Alto 800 VXI,300000,70000,Petrol,Manual,1st Owner,2019,2987 cc,5.0
3078,3078,Audi Q7 45 TDI Quattro Technology,4600000,65000,Diesel,Automatic,1st Owner,2017,999 cc,7.0
3079,3079,Hyundai i20 1.4 Asta CRDi with AVN,200000,110000,Diesel,Manual,4th Owner,2009,2523 cc,5.0
3080,3080,Mahindra Bolero SLX,340000,100000,Diesel,Manual,4th Owner,2012,1995 cc,5.0
3081,3081,Maruti Baleno 1.2 Alpha,550000,60000,Petrol,Manual,1st Owner,2018,2494 cc,5.0
3082,3082,Mercedes-Benz GLS 350d Grand Edition,5950000,45000,Diesel,Automatic,2nd Owner,2016,1248 cc,5.0
3083,3083,Volkswagen Taigun 1.0 TSI Topline,1300000,5000,Petrol,Manual,1st Owner,2022,1396 cc,5.0
3084,3084,Mahindra Bolero ZLX,470000,60000,Diesel,Manual,2nd Owner,2014,2143 cc,5.0
3085,3085,BMW 5 Series 520d Luxury Line,4800000,29000,Diesel,Automatic,1st Owner,2019,1396 cc,5.0
3086,3086,Toyota Innova 2.5 E 7 STR,425000,200000,Diesel,Manual,2nd Owner,2012,1405 cc,5.0
3087,3087,Maruti Swift VDI BSIV,350000,110000,Diesel,Manual,1st Owner,2015,1498 cc,5.0
3088,3088,Tata Indigo LX BSIV,240000,120000,Diesel,Manual,1st Owner,2015,1950 cc,5.0
3089,3089,Mercedes-Benz GLE 250d,5600000,45000,Diesel,Automatic,1st Owner,2019,2925 cc,5.0
3090,3090,Tata Indigo GLX,114999,25000,Petrol,Manual,1st Owner,2009,1968 cc,7.0
3091,3091,Tata Indigo LX,70000,80000,Diesel,Manual,2nd Owner,2006,998 cc,5.0
3092,3092,Ford Ecosport 1.5 Diesel Titanium BSIV,650000,70000,Diesel,Manual,1st Owner,2018,2995 cc,5.0
3093,3093,Mercedes-Benz C-Class Progressive C 200,4790000,11000,Petrol,Automatic,1st Owner,2021,1493 cc,5.0
3094,3094,Mercedes-Benz GLE 400d,10400000,12000,Diesel,Automatic,1st Owner,2021,1598 cc,5.0
3095,3095,Audi A6 35 TDI,2490000,40000,Diesel,Automatic,2nd Owner,2016,998 cc,5.0
3096,3096,Maruti Wagon R VXI,521000,7500,Petrol,Manual,1st Owner,2021,1998 cc,5.0
3097,3097,Land Rover Range Rover 3.0 Petrol LWB Vogue BSIV,19200000,40000,Petrol,Automatic,1st Owner,2019,796 cc,5.0
3098,3098,Mahindra Bolero Power Plus SLX,600000,50000,Diesel,Manual,1st Owner,2018,1248 cc,7.0
3099,3099,Volkswagen Vento Diesel Highline,250000,80000,Diesel,Manual,2nd Owner,2010,1998 cc,5.0
3100,3100,Maruti Celerio VXI,346000,40000,Petrol,Manual,1st Owner,2017,1995 cc,5.0
3101,3101,Volvo XC60 B5 Inscripition,6850000,7000,Petrol,Automatic,1st Owner,2022,1493 cc,5.0
3102,3102,Maruti 800 DUO AC LPG,70000,60000,Lpg,Manual,3rd Owner,2010,1799 cc,7.0
3103,3103,Maruti Swift VDI Optional,600000,40000,Diesel,Manual,1st Owner,2018,1197 cc,5.0
3104,3104,Chevrolet Cruze LTZ,200000,70000,Diesel,Manual,4th Owner,2013,2987 cc,5.0
3105,3105,BMW X1 sDrive 20d xLine,3000000,25000,Diesel,Automatic,1st Owner,2019,999 cc,5.0
3106,3106,Mahindra TUV 300 T6 Plus,490000,120000,Diesel,Manual,1st Owner,2016,1298 cc,5.0
3107,3107,Honda Civic 1.8 S MT,200000,100000,Petrol,Manual,3rd Owner,2011,1198 cc,5.0
3108,3108,Hyundai i10 Magna,150000,50000,Petrol,Manual,1st Owner,2009,2143 cc,5.0
3109,3109,Maserati Ghibli Diesel BSIV,6600000,12000,Diesel,Automatic,1st Owner,2016,796 cc,5.0
3110,3110,Renault Triber RXZ BSIV,550000,25000,Petrol,Manual,1st Owner,2019,1248 cc,5.0
3111,3111,Maruti Esteem Lxi,120000,20000,Petrol,Manual,1st Owner,2007,1396 cc,5.0
3112,3112,Honda Amaze E i-Vtech,260000,80000,Petrol,Manual,4th Owner,2016,2967 cc,5.0
3113,3113,Mercedes-Benz C-Class C 220 CDI Avantgarde,2150000,37000,Diesel,Automatic,2nd Owner,2015,1248 cc,5.0
3114,3114,Maruti Alto LXi,161000,80000,Petrol,Manual,1st Owner,2012,1197 cc,5.0
3115,3115,Maruti Swift Ldi BSIII,200000,120000,Diesel,Manual,2nd Owner,2010,796 cc,5.0
3116,3116,Tata Indica eV2 eL,75000,90000,Diesel,Manual,2nd Owner,2011,1991 cc,7.0
3117,3117,Porsche Cayenne Diesel Platinum Edition,5800000,50000,Diesel,Automatic,1st Owner,2016,1499 cc,5.0
3118,3118,Maruti Swift VDI,300000,80000,Diesel,Manual,2nd Owner,2013,1396 cc,5.0
3119,3119,Hyundai i20 1.2 Magna,200000,120000,Petrol,Manual,2nd Owner,2011,2179 cc,5.0
3120,3120,Maruti Omni MPI STD BSIV,250000,10000,Petrol,Manual,1st Owner,2018,1997 cc,5.0
3121,3121,Mercedes-Benz E-Class Exclusive E 200,6700000,8900,Petrol,Automatic,1st Owner,2021,1298 cc,5.0
3122,3122,Ford Aspire Titanium Plus Diesel,850000,15000,Diesel,Manual,1st Owner,2021,1197 cc,7.0
3123,3123,Hyundai i20 Active 1.4 SX,450000,100000,Diesel,Manual,2nd Owner,2015,796 cc,5.0
3124,3124,Mahindra XUV500 W6 2WD,700000,70000,Diesel,Manual,2nd Owner,2014,1950 cc,5.0
3125,3125,Land Rover Range Rover Sport 2.0 Petrol HSE,11399999,19500,Petrol,Automatic,1st Owner,2020,2609 cc,7.0
3126,3126,Maruti Swift Dzire VXi,300000,85000,Petrol,Manual,1st Owner,2009,1248 cc,5.0
3127,3127,Maruti Swift VXI 2018,545000,43000,Petrol,Manual,1st Owner,2019,1248 cc,5.0
3128,3128,Maruti Alto LX,100000,70000,Petrol,Manual,1st Owner,2010,4461 cc,8.0
3129,3129,Mercedes-Benz C-Class Progressive C 200,4250000,28000,Petrol,Automatic,1st Owner,2019,796 cc,5.0
3130,3130,Mahindra Scorpio 2.6 CRDe SLE,310000,90000,Diesel,Manual,2nd Owner,2009,1199 cc,5.0
3131,3131,Maruti Swift VDI BSIV,170000,128000,Diesel,Manual,4th Owner,2008,2179 cc,5.0
3132,3132,Maruti Vitara Brezza ZDi Plus,695000,80000,Diesel,Manual,2nd Owner,2017,1998 cc,5.0
3133,3133,Toyota Land Cruiser VX,16900000,27000,Diesel,Automatic,1st Owner,2019,1199 cc,4.0
3134,3134,Maruti Alto 800 LXI,250000,50000,Petrol,Manual,2nd Owner,2017,1198 cc,5.0
3135,3135,Tata Tiago 1.2 Revotron XZ,454000,40000,Petrol,Manual,1st Owner,2019,1120 cc,5.0
3136,3136,Mahindra Scorpio 2.6 SLX CRDe,110000,80000,Diesel,Manual,1st Owner,2006,1998 cc,5.0
3137,3137,BMW X1 sDrive20i xLine,4000000,10000,Petrol,Automatic,1st Owner,2021,1493 cc,5.0
3138,3138,Tata Altroz XM plus,700000,30000,Petrol,Manual,1st Owner,2021,1248 cc,5.0
3139,3139,Datsun GO A,270000,110000,Petrol,Manual,2nd Owner,2017,796 cc,5.0
3140,3140,Hyundai Xcent 1.1 CRDi S,290000,90000,Diesel,Manual,2nd Owner,2014,2400 cc,5.0
3141,3141,Mini 3 DOOR John Cooper Works 2019-2020,3450000,40000,Petrol,Automatic,2nd Owner,2017,1197 cc,7.0
3142,3142,Hyundai Venue SX Opt Diesel,950000,60000,Diesel,Manual,1st Owner,2020,1197 cc,5.0
3143,3143,Maruti Vitara Brezza ZDi Plus,700000,80000,Diesel,Manual,3rd Owner,2017,1197 cc,5.0
3144,3144,Maruti Alto LXi,120000,110000,Petrol,Manual,2nd Owner,2009,1999 cc,5.0
3145,3145,Volvo XC60 D5 Inscription,5450000,34000,Diesel,Automatic,1st Owner,2019,1299 cc,5.0
3146,3146,Maruti Swift Dzire VXI,650000,35000,Petrol,Manual,1st Owner,2021,998 cc,5.0
3147,3147,Toyota Etios Cross 1.2L G,550000,60000,Petrol,Manual,1st Owner,2019,1086 cc,5.0
3148,3148,Hyundai Grand i10 Sportz,400000,90000,Petrol,Manual,1st Owner,2017,1086 cc,5.0
3149,3149,Land Rover Discovery Sport TD4 HSE 7S,4875000,38000,Diesel,Automatic,1st Owner,2020,999 cc,5.0
3150,3150,Ford Ikon 1.3 Flair,50000,45000,Petrol,Manual,2nd Owner,2007,998 cc,5.0
3151,3151,Maruti Wagon R LXI,75000,120000,Petrol,Manual,1st Owner,2005,1248 cc,5.0
3152,3152,Hyundai Santro Xing GL,105000,70000,Petrol,Manual,2nd Owner,2010,2925 cc,5.0
3153,3153,Hyundai i10 Sportz 1.1L,180000,111408,Petrol,Manual,1st Owner,2011,814 cc,5.0
3154,3154,Ford Ecosport 1.0 Ecoboost Titanium,313000,70000,Petrol,Manual,2nd Owner,2013,796 cc,5.0
3155,3155,Maruti Celerio VXI,204999,80000,Petrol,Manual,3rd Owner,2015,999 cc,7.0
3156,3156,Maruti Vitara Brezza ZDi Plus Dual Tone,680000,80000,Diesel,Manual,1st Owner,2017,1197 cc,5.0
3157,3157,Mercedes-Benz S-Class S 350d,17700000,1400,Diesel,Automatic,1st Owner,2022,1493 cc,5.0
3158,3158,Hyundai EON Magna Plus,195000,60000,Petrol,Manual,2nd Owner,2014,1462 cc,7.0
3159,3159,Maruti Alto LXi BSIII,80000,80000,Petrol,Manual,4th Owner,2008,1196 cc,5.0
3160,3160,Renault KWID Climber 1.0 AMT,300000,15000,Petrol,Automatic,1st Owner,2019,1396 cc,5.0
3161,3161,Hyundai Xcent 1.2 VTVT S,465000,90000,Petrol,Manual,1st Owner,2019,2179 cc,5.0
3162,3162,Hyundai Creta E Diesel,1085000,56040,Diesel,Manual,1st Owner,2020,1086 cc,5.0
3163,3163,Maruti Ertiga VXI,849000,69305,Petrol,Manual,1st Owner,2021,1248 cc,7.0
3164,3164,Ford Figo Petrol Titanium,235000,66974,Petrol,Manual,3rd Owner,2014,1396 cc,5.0
3165,3165,Tata Indigo LX BSIV,140000,227904,Diesel,Manual,1st Owner,2014,796 cc,7.0
3166,3166,Mahindra Scorpio S11,1711000,40670,Diesel,Manual,1st Owner,2021,2179 cc,5.0
3167,3167,Hyundai Santro Magna,436000,17535,Petrol,Manual,1st Owner,2020,1248 cc,5.0
3168,3168,Maruti SX4 S Cross Zeta DDiS 200 SH,750000,80243,Diesel,Manual,2nd Owner,2018,2982 cc,5.0
3169,3169,Tata Indigo VX BSIV,202000,61549,Diesel,Manual,1st Owner,2014,1198 cc,5.0
3170,3170,Maruti Alto 800 LXI,170000,89345,Petrol,Manual,2nd Owner,2014,1198 cc,5.0
3171,3171,Mahindra Scorpio S9 BSIV,1303000,95790,Diesel,Manual,1st Owner,2019,1799 cc,8.0
3172,3172,Maruti Swift VDI BSIV,425000,77173,Diesel,Manual,1st Owner,2015,1198 cc,5.0
3173,3173,Toyota Fortuner 4x4 MT,1175000,169917,Diesel,Manual,2nd Owner,2013,1086 cc,5.0
3174,3174,Honda Brio VX,337000,46224,Petrol,Manual,1st Owner,2015,2494 cc,5.0
3175,3175,Nissan Micra Active XV,396000,23947,Petrol,Manual,1st Owner,2017,1197 cc,5.0
3176,3176,Honda Civic 1.8 V MT,180000,50546,Petrol,Manual,2nd Owner,2008,1172 cc,5.0
3177,3177,Honda Amaze S i-Vtech,320000,61229,Petrol,Manual,1st Owner,2015,999 cc,5.0
3178,3178,Hyundai i10 Magna LPG,176000,85122,Lpg,Manual,3rd Owner,2011,1120 cc,5.0
3179,3179,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,718000,46286,Diesel,Manual,1st Owner,2014,814 cc,5.0
3180,3180,Maruti Baleno Sigma,587000,8110,Petrol,Manual,1st Owner,2020,1086 cc,5.0
3181,3181,Fiat Grande Punto EVO 1.2 Active,218000,64712,Petrol,Manual,2nd Owner,2015,998 cc,5.0
3182,3182,Renault KWID Climber 1.0 AMT,297000,52698,Petrol,Automatic,1st Owner,2017,799 cc,5.0
3183,3183,Hyundai Grand i10 CRDi Sportz,290000,120797,Diesel,Manual,2nd Owner,2016,1462 cc,5.0
3184,3184,Hyundai EON Era Plus Option,268000,39109,Petrol,Manual,1st Owner,2017,796 cc,7.0
3185,3185,Hyundai i10 Era 1.1,149000,21046,Petrol,Manual,1st Owner,2009,1364 cc,5.0
3186,3186,Maruti Wagon R VXI BS IV,263000,34794,Petrol,Manual,1st Owner,2014,1498 cc,5.0
3187,3187,Renault KWID RXT Optional,305000,33614,Petrol,Manual,1st Owner,2018,2179 cc,7.0
3188,3188,Maruti Ciaz Zeta,950000,9630,Petrol,Manual,1st Owner,2022,1248 cc,5.0
3189,3189,Maruti Alto LXi,110000,72153,Petrol,Manual,3rd Owner,2011,1956 cc,5.0
3190,3190,Toyota Platinum Etios 1.4 GD,565000,78172,Diesel,Manual,1st Owner,2019,1462 cc,5.0
3191,3191,Honda City i-DTEC V,792000,64313,Diesel,Manual,1st Owner,2018,1364 cc,5.0
3192,3192,Mahindra XUV500 W11 BSIV,1562000,74787,Diesel,Manual,1st Owner,2020,1248 cc,5.0
3193,3193,Maruti Swift Dzire ZDI Plus,671000,92045,Diesel,Manual,1st Owner,2019,998 cc,5.0
3194,3194,Jeep Compass 2.0 Limited,1203000,48259,Diesel,Manual,3rd Owner,2018,814 cc,4.0
3195,3195,Maruti Ertiga VXI Petrol,741000,21197,Petrol,Manual,1st Owner,2019,1497 cc,7.0
3196,3196,Toyota Etios VD,340000,13814,Diesel,Manual,1st Owner,2012,1451 cc,5.0
3197,3197,Maruti Baleno 1.3 Delta,454000,85890,Diesel,Manual,1st Owner,2015,624 cc,5.0
3198,3198,Maruti Wagon R LXI BS IV,133000,101935,Petrol,Manual,1st Owner,2010,999 cc,5.0
3199,3199,Hyundai EON Era Plus,283000,26012,Petrol,Manual,1st Owner,2018,1497 cc,7.0
3200,3200,Honda City V MT,313000,117699,Petrol,Manual,2nd Owner,2012,1197 cc,7.0
3201,3201,MG Hector Hybrid Sharp MT,1807000,31437,Petrol,Manual,2nd Owner,2021,999 cc,7.0
3202,3202,Tata Nano Twist XTA,144000,14458,Petrol,Automatic,1st Owner,2015,2494 cc,5.0
3203,3203,Renault Triber RXL BSIV,501999,55744,Petrol,Manual,1st Owner,2019,2179 cc,5.0
3204,3204,Honda City i VTEC SV,545000,10411,Petrol,Manual,1st Owner,2015,1198 cc,5.0
3205,3205,Maruti Swift Dzire VXI 1.2,611000,43627,Petrol,Manual,1st Owner,2019,1197 cc,7.0
3206,3206,Renault KWID 1.0 RXT Optional AT 2016-2019,235000,31306,Petrol,Automatic,1st Owner,2017,1995 cc,5.0
3207,3207,Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,653000,308768,Diesel,Manual,2nd Owner,2015,1197 cc,5.0
3208,3208,Mahindra XUV500 W7 AT BSIV,1235000,55209,Diesel,Automatic,1st Owner,2018,1462 cc,5.0
3209,3209,Datsun GO Plus T BSIV,304000,18732,Petrol,Manual,1st Owner,2017,1198 cc,5.0
3210,3210,Hyundai Grand i10 Nios Sportz CNG,741000,30273,Cng,Manual,1st Owner,2021,1197 cc,5.0
3211,3211,BMW X4 M Sport X xDrive20d,5650000,29000,Diesel,Automatic,1st Owner,2019,1591 cc,5.0
3212,3212,Hyundai Grand i10 1.2 Kappa Sportz BSIV,462000,47841,Petrol,Manual,1st Owner,2018,1248 cc,5.0
3213,3213,Maruti Ertiga VXI,849000,3707,Petrol,Manual,1st Owner,2020,999 cc,5.0
3214,3214,Honda Amaze S i-Vtech,379000,104596,Petrol,Manual,1st Owner,2016,1248 cc,7.0
3215,3215,Hyundai i10 Sportz,263000,60162,Petrol,Manual,1st Owner,2013,799 cc,5.0
3216,3216,Hyundai Creta 1.6 Gamma SX Plus,780000,72434,Petrol,Manual,1st Owner,2015,998 cc,5.0
3217,3217,Maruti Swift VDI,270000,96906,Diesel,Manual,3rd Owner,2012,2755 cc,5.0
3218,3218,Renault KWID 1.0 RXT AMT Opt,445000,4603,Petrol,Automatic,1st Owner,2020,1497 cc,5.0
3219,3219,Maruti Swift VDI BSIV,370000,63740,Diesel,Manual,2nd Owner,2014,1396 cc,5.0
3220,3220,Renault KWID RXT,249000,53827,Petrol,Manual,1st Owner,2016,1197 cc,5.0
3221,3221,Kia Sonet HTX Turbo iMT,1036999,13997,Petrol,Manual,1st Owner,2021,1299 cc,7.0
3222,3222,Toyota Fortuner 2.8 2WD MT BSIV,1980000,120949,Diesel,Manual,2nd Owner,2017,1248 cc,5.0
3223,3223,Honda City i VTEC V,644000,42189,Petrol,Manual,1st Owner,2017,1086 cc,5.0
3224,3224,Hyundai i20 1.4 CRDi Sportz,283000,34341,Diesel,Manual,1st Owner,2012,1493 cc,6.0
3225,3225,Hyundai Grand i10 Nios Sportz,659000,18881,Petrol,Manual,1st Owner,2020,993 cc,5.0
3226,3226,Ford Ikon 1.3 CLXi,72494,127335,Petrol,Manual,2nd Owner,2009,1248 cc,5.0
3227,3227,Maruti Vitara Brezza VDi,750000,26201,Diesel,Manual,1st Owner,2019,1462 cc,7.0
3228,3228,Hyundai i10 Sportz 1.1L,248000,107263,Petrol,Manual,1st Owner,2014,998 cc,5.0
3229,3229,Mahindra Bolero Power Plus SLX,613000,58245,Diesel,Manual,1st Owner,2017,1499 cc,7.0
3230,3230,Maruti Zen LXI,50718,142740,Petrol,Manual,2nd Owner,2006,2755 cc,5.0
3231,3231,Maruti Swift VDI BSIV,425000,51755,Diesel,Manual,1st Owner,2015,1193 cc,7.0
3232,3232,Maruti XL6 Zeta,953999,84284,Petrol,Manual,1st Owner,2020,2179 cc,5.0
3233,3233,Maruti Wagon R LXI BS IV,276000,94087,Petrol,Manual,1st Owner,2015,998 cc,5.0
3234,3234,Ford Fiesta Petrol Titanium,278000,56292,Petrol,Manual,1st Owner,2011,2393 cc,5.0
3235,3235,Toyota Fortuner 2.8 2WD MT,2932000,91604,Diesel,Manual,2nd Owner,2020,2179 cc,5.0
3236,3236,Tata Zest Revotron 1.2 XT,266000,56290,Petrol,Manual,1st Owner,2015,1248 cc,5.0
3237,3237,Mahindra XUV500 W8 2WD,601000,41086,Diesel,Manual,4th Owner,2015,1364 cc,7.0
3238,3238,Maruti Alto K10 VXI,260000,38137,Petrol,Manual,1st Owner,2016,1197 cc,5.0
3239,3239,Toyota Innova Crysta 2.4 GX 7 STR AT,2216000,11724,Diesel,Automatic,1st Owner,2022,1120 cc,5.0
3240,3240,Tata Safari Storme LX,529000,111023,Diesel,Manual,4th Owner,2016,2198 cc,5.0
3241,3241,Chevrolet Sail Hatchback LS ABS,254000,63936,Diesel,Manual,1st Owner,2013,1461 cc,5.0
3242,3242,Toyota Etios GD,296000,229289,Diesel,Manual,1st Owner,2013,1497 cc,5.0
3243,3243,Hyundai i20 1.2 Asta,563000,21292,Petrol,Manual,1st Owner,2017,1396 cc,5.0
3244,3244,Hyundai Grand i10 CRDi Magna,348000,99561,Diesel,Manual,1st Owner,2016,1193 cc,5.0
3245,3245,Ford Endeavour 2.2 Trend AT 4X2,1338000,103066,Diesel,Automatic,2nd Owner,2016,998 cc,5.0
3246,3246,Renault Duster 110PS Diesel RxL,362000,102141,Diesel,Manual,2nd Owner,2014,1498 cc,5.0
3247,3247,Ford Ecosport 1.5 Petrol Titanium BSIV,635000,49320,Petrol,Manual,1st Owner,2017,796 cc,5.0
3248,3248,Tata Indigo LX BSIV,172000,43239,Diesel,Manual,1st Owner,2015,1497 cc,5.0
3249,3249,Tata Indigo Emax CNG GLS,247000,112051,Cng,Manual,1st Owner,2017,1199 cc,5.0
3250,3250,Maruti Celerio ZXI AMT BSIV,346000,7999,Petrol,Automatic,2nd Owner,2017,5461 cc,4.0
3251,3251,Ford Ecosport 1.5 DV5 MT Trend,381000,86269,Diesel,Manual,1st Owner,2013,1197 cc,5.0
3252,3252,Maruti Alto LXi BSIII,120000,15166,Petrol,Manual,1st Owner,2010,3996 cc,5.0
3253,3253,Tata Tigor EV XM,631000,25882,Electric,Automatic,1st Owner,2019,1582 cc,5.0
3254,3254,Honda City 1.5 S AT,269000,57209,Petrol,Automatic,1st Owner,2009,1950 cc,5.0
3255,3255,Volkswagen CrossPolo 1.2 TDI,338000,94848,Diesel,Manual,3rd Owner,2013,1061 cc,5.0
3256,3256,Mercedes-Benz G G63 AMG,15200000,47000,Petrol,Automatic,2nd Owner,2017,1950 cc,5.0
3257,3257,Hyundai Xcent 1.2 VTVT S,479000,9669,Petrol,Manual,1st Owner,2018,1956 cc,5.0
3258,3258,Porsche Panamera GTS,17500000,10000,Petrol,Automatic,1st Owner,2019,1061 cc,5.0
3259,3259,Hyundai Verna 1.6 SX,411000,111246,Diesel,Manual,3rd Owner,2014,1991 cc,5.0
3260,3260,Mercedes-Benz E-Class Exclusive E 220 d BSIV,4400000,44000,Diesel,Automatic,1st Owner,2017,1396 cc,7.0
3261,3261,Maruti Wagon R VXI Minor,143000,55118,Petrol,Manual,1st Owner,2010,1197 cc,5.0
3262,3262,Mercedes-Benz E-Class Exclusive E 220 d BSIV,4350000,39000,Diesel,Automatic,1st Owner,2017,2393 cc,5.0
3263,3263,Tata Harrier XT plus Dark Edition,1191000,128924,Diesel,Manual,1st Owner,2021,1197 cc,5.0
3264,3264,Maruti Wagon R LX Minor,106000,55842,Petrol,Manual,1st Owner,2010,998 cc,5.0
3265,3265,Mercedes-Benz GLC 200,5650000,32000,Petrol,Automatic,1st Owner,2020,1582 cc,5.0
3266,3266,Hyundai i20 1.4 CRDi Asta,285000,96732,Diesel,Manual,1st Owner,2012,1493 cc,5.0
3267,3267,Hyundai Grand i10 Asta,333000,38370,Petrol,Manual,1st Owner,2014,1248 cc,5.0
3268,3268,Toyota Innova Crysta 2.4 G MT BSIV,906000,126401,Diesel,Manual,2nd Owner,2017,998 cc,5.0
3269,3269,Hyundai i20 Active 1.2 S,513999,44357,Petrol,Manual,2nd Owner,2017,1197 cc,7.0
3270,3270,Maruti Wagon R LXI BS IV,223000,60545,Petrol,Manual,1st Owner,2013,1120 cc,5.0
3271,3271,Hyundai Verna 1.6 SX,317000,132004,Diesel,Manual,3rd Owner,2012,2179 cc,5.0
3272,3272,Kia Seltos HTK Plus D,1325000,7000,Diesel,Manual,1st Owner,2021,1248 cc,8.0
3273,3273,Maruti Vitara Brezza ZDi,805000,36096,Diesel,Manual,1st Owner,2019,1197 cc,5.0
3274,3274,Maruti Wagon R VXI,523000,9264,Petrol,Manual,1st Owner,2021,2494 cc,5.0
3275,3275,Hyundai Grand i10 Asta Option,258000,112870,Petrol,Manual,1st Owner,2013,1198 cc,8.0
3276,3276,Hyundai Xcent 1.1 CRDi S,297000,56522,Diesel,Manual,2nd Owner,2014,998 cc,5.0
3277,3277,Mahindra Scorpio S11 BSIV,1251000,74206,Diesel,Manual,1st Owner,2018,2393 cc,5.0
3278,3278,Maruti Swift Dzire VDI,665000,70000,Diesel,Manual,1st Owner,2018,1047 cc,5.0
3279,3279,Hyundai i20 1.2 Asta Option,563000,50924,Petrol,Manual,2nd Owner,2018,1197 cc,5.0
3280,3280,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,774000,55681,Diesel,Manual,1st Owner,2015,998 cc,5.0
3281,3281,Tata Nexon 1.2 Revotron XM,646000,13308,Petrol,Manual,1st Owner,2019,998 cc,7.0
3282,3282,Maruti Zen Estilo LXI BS IV,167000,27420,Petrol,Manual,1st Owner,2011,1248 cc,5.0
3283,3283,Toyota Innova Crysta 2.4 VX MT 8S BSIV,1505000,143696,Diesel,Manual,1st Owner,2018,1999 cc,4.0
3284,3284,Tata Tiago 1.05 Revotorq XT,374000,117792,Diesel,Manual,1st Owner,2017,2995 cc,6.0
3285,3285,Maruti Swift Dzire AMT VXI,519000,47131,Petrol,Automatic,1st Owner,2017,1991 cc,5.0
3286,3286,Maruti Wagon R LXI CNG,195000,104155,Cng,Manual,1st Owner,2012,1950 cc,8.0
3287,3287,Maruti A-Star Lxi,160000,54573,Petrol,Manual,1st Owner,2011,1498 cc,5.0
3288,3288,Maruti Baleno 1.3 Zeta,588000,84143,Diesel,Manual,3rd Owner,2019,2494 cc,7.0
3289,3289,Land Rover Discovery Sport TD4 HSE Luxury,4800000,46000,Diesel,Automatic,1st Owner,2019,1199 cc,5.0
3290,3290,Audi Q8 55 TFSI Quattro,10200000,28000,Petrol,Automatic,1st Owner,2021,4134 cc,5.0
3291,3291,Mercedes-Benz C-Class C300 Cabriolet,6800000,30000,Petrol,Automatic,1st Owner,2019,998 cc,5.0
3292,3292,Mercedes-Benz V-Class Exclusive,5900000,47000,Diesel,Automatic,2nd Owner,2019,1197 cc,5.0
3293,3293,Ford Ecosport Titanium Diesel,735000,46029,Diesel,Manual,1st Owner,2021,1396 cc,7.0
3294,3294,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,780000,205479,Diesel,Manual,2nd Owner,2016,1248 cc,5.0
3295,3295,Tata Nexon XMA AMT S,999000,39353,Petrol,Automatic,1st Owner,2020,2755 cc,7.0
3296,3296,Audi Q7 4.2 TDI quattro,1726000,80087,Diesel,Automatic,3rd Owner,2011,1950 cc,5.0
3297,3297,Kia Sonet HTX Turbo iMT,1062000,14067,Petrol,Manual,1st Owner,2021,1462 cc,5.0
3298,3298,Maruti Baleno Delta,669000,13341,Petrol,Manual,1st Owner,2021,1197 cc,5.0
3299,3299,Hyundai i20 Active 1.4 SX,574000,59326,Diesel,Manual,2nd Owner,2017,1798 cc,5.0
3300,3300,Maruti Swift VDI BSIV,351000,71093,Diesel,Manual,1st Owner,2014,1197 cc,5.0
3301,3301,Toyota Fortuner 2.8 4WD AT BSIV,3200000,94000,Diesel,Automatic,1st Owner,2018,796 cc,7.0
3302,3302,Mercedes-Benz E-Class Exclusive E 220d,7475000,13000,Diesel,Automatic,1st Owner,2021,1956 cc,5.0
3303,3303,Maruti Ertiga ZXI Plus,946000,29267,Petrol,Manual,1st Owner,2019,2179 cc,5.0
3304,3304,Maruti Swift Dzire AMT VXI,716000,9695,Petrol,Automatic,1st Owner,2019,1199 cc,5.0
3305,3305,Toyota Corolla Altis G MT,883000,49470,Petrol,Manual,1st Owner,2016,1956 cc,5.0
